Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,oge_id,case_id,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,serialid_x,nname_x,nzip,snum_x,Unnamed: 0_y,dba,location_address,location_city,location_zip_code,district,county_number,county_name,license_type_code,license_number,inspection_number,visit_number,inspection_class,inspection_type,inspection_disposition,inspection_date,number_of_critical_violations,number_of_noncritical_violations,number_of_total_violations,number_of_high_priority_violations,number_of_intermediate_violations,number_of_basic_violations,pda_status,approved_source,original_container,time_and_temperature_control,facilities_to_maintain_ph_tcs,food_and_food_equipment_thermometers,ph_tcs_foods_properly_thawed,unwrapped_or_ph_tcs_food_not_re_served,food_protection_cross_contamination,bare_hand_contact_with_rte_food_aop,in_use_food_dispensing_utensils,employee_health_knowledge,hands_washed_and_clean,clean_clothes_hair_restraints,food_contact_and_nonfood_contact,violation15,dishwashing_facilities,violation17,violation18,violation19,violation20,wiping_cloths_clean_and_soiled_linens,food_contact_surfaces_clean,non_food_contact_surfaces_clean,storage_handling_of_clean_equipment,single_service_and_single_use_items,violation26,water_source_safe_hot,sewage_and_wastewater,plumbing_installed,violation30,handwash_sinks,bathrooms,garbage_and_refuse,violation34,no_presence_or_breeding_of_pests,floors_walls_ceilings,violation37,lighting_provided_as_required,violation39,employee_personal_belongings,chemicals_toxic_substances,cleaning_and_maintenance_equip,complete_separation_from_living_area,violation44,fire_extinguishing_equipment,exits_not_blocked_or_locked,electrical_wiring_outlets_in_good_repair,gas_appliances_boiler_certificate,flammable_combustible_materials,current_license_properly_displayed,other_conditions_sanitary_and_safe_operation,misrepresentation_misbranding,food_management_certification_valid,florida_clean_indoor_air_act,automatic_gratuity_notice,violation56,violation57,violation58,license_id,inspection_visit_id,serialid_y,id,nname_y,snum_y,score,jw,match,ss
21345,21345,9369,Magical Cruise Co Limited,"Magical Cruise Company, Limited",210 Celebration Place,Celebration,FL,34747.0,7211.0,20850,1557333,Traveler Accommodation,1,0.0,0,0.0,0,2007-12-15,2009-12-12,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,20851,magical cruise co limited,34747,210,228,210 CELEBRATION PLACE,210 CELEBRATION PLACE,CELEBRATION,34747,D4,58,Orange,2015,5809935,1102887,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-24,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214995,5276122,72570,72569,210 celebration place,210,20.272238634675556,0.5848107448107448,0,2.5848107448107447
1135890,1135890,11826,Premiere Cinema 14 Orlando,Orlando Premiere Cinema LLC,3201 East Colonial Drive,Orlando,FL,32803.0,713990.0,30292,1544500,All Other Amusement and Recreation Industries,7,7920.0,6,0.0,0,2007-05-13,2009-05-12,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,6,7920.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,30293,premiere cinema 14 orlando,32803,3201,36559,PIZZA DE MILAN,3201 E COLONIAL DR #F4,ORLANDO,32803,D4,58,Orange,2010,5806445,2445504,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-05-27,,,9,2.0,6.0,1.0,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5941738,5396045,70198,70197,pizza de milan,3201,20.272238634675556,0.5847485847485847,0,2.584748584748585
1112530,1112530,933,American Grill,"American Grill, Inc.",2 Independent Drive,Jacksonville,FL,32202.0,722110.0,83479,1672690,Full-Service Restaurants,111,0.0,85,0.0,0,2011-02-21,2013-02-20,110,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,83480,american grill,32202,2,23252,JAX LANDING ICE CREAM SHOP,2 INDEPENDENT DR #129,JACKSONVILLE,32202,D5,26,Duval,2010,2612866,2466337,1,Food,Food-Licensing Inspection,Inspection Completed - No Further Action,2014-12-10,,,7,0.0,1.0,6.0,Y,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6013269,5465927,95293,95292,jax landing ice cream shop,2,20.272238634675556,0.5847485847485847,0,2.584748584748585
218076,218076,3570,Coastal Produce,"Coastal Produce, Inc.",2801 East Hillsborough Ave.,Tampa,FL,33610.0,424480.0,117087,1347996,Fresh Fruit and Vegetable Merchant Wholesalers,6,0.0,5,3185.98,5,2002-04-29,2004-04-28,6,,3185.98,5,0.0,3185.98,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,117088,coastal produce,33610,2801,52162,WEST TAMPA CAFE,2801 E HILLSBOROUGH AVE,TAMPA,33610,D3,39,Hillsborough,2010,3900522,2385988,2,Food,Routine - Food,Call Back - Complied,2014-08-13,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5877113,5254495,41097,41096,west tampa cafe,2801,20.272238634675556,0.5847222222222223,0,2.584722222222222
182869,182869,11346,Pasta Factory Express,The Pasta Factory Express Co.,2600 NW 87th Avenue # 9,Doral,FL,33172.0,722110.0,14990,1529149,Full-Service Restaurants,12,0.0,8,9213.4,8,2006-10-30,2008-10-26,12,,9213.4,8,6428.11,2785.29,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,14991,pasta factory express,33172,2600,820,AGUACATES,2600 NW 87 AVE #27,MIAMI,33172,D1,23,Dade,2010,2328862,2431743,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-08-20,,,8,2.0,1.0,5.0,Y,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750542,5338806,8155,8154,aguacates,2600,20.272238634675556,0.5846560846560847,0,2.5846560846560847
1148133,1148133,2342,Brickery's Grill,"Brickery's Grill of Cordova Mall, Inc.","5100 N.9th Ave., Ste. J920",Pensacola,FL,32504.0,722211.0,10137,1540418,Limited-Service Restaurants,0,0.0,0,0.0,0,2007-03-13,2009-03-12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,10138,brickery's grill,32504,5100,8809,CHICK FIL A,5100 N 9TH AVE STE J928,PENSACOLA,32504,D6,27,Escambia,2010,2706068,2441864,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-01-06,,,2,0.0,0.0,2.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3896195,5383607,107336,107335,chick fil a,5100,20.272238634675556,0.5845959595959597,0,2.58459595959596
181014,181014,8676,La Fogata Charcoals Latin Grill(Dolphin),"Charcoals Latin Grill, Inc.","11401 N.W. 12 St., #E-510",Miami,FL,33172.0,72211.0,117804,1357161,Full-Service Restaurants,11,0.0,11,14150.45,11,2002-05-11,2004-05-10,11,,14150.45,11,0.0,14150.45,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,117805,la fogata charcoals latin grill(dolphin),33172,11401,6826,CAFE MOJITOS INC,11401 NW 12 ST STE 301B,MIAMI,33172,D1,23,Dade,2010,2328473,2399575,3,Food,Routine - Food,Call Back - Admin. complaint recommended,2015-02-13,,,2,1.0,1.0,0.0,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171028,5490905,7633,7632,cafe mojitos inc,11401,20.272238634675556,0.5842948717948718,0,2.5842948717948717
809919,809919,15185,Todai Restaurant (Tampa),"Todai Franchising, LLC",2223 N. West Center,Tampa,FL,33607.0,722211.0,168114,1414435,Limited-Service Restaurants,4,0.0,4,129.0,4,2003-01-01,2004-12-31,4,,129.0,4,0.0,129.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,168115,todai restaurant (tampa),33607,2223,19486,GREAT AMERICAN COOKIES/PRETZELMAKER,2223 NORTH WEST SHORE BLVD,TAMPA,33607,D3,39,Hillsborough,2010,3916938,2416859,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-10-22,,,2,0.0,0.0,2.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326004,5316381,47286,47285,great american cookies/pretzelmaker,2223,20.272238634675556,0.5842903828197946,0,2.5842903828197947
787313,787313,6172,Gallery Eclectic  Bistro,Gallery Bistro Tampa Inc.,2223 N West Shore Blvd,Tampa,FL,33607.0,722110.0,54116,1610916,Full-Service Restaurants,34,0.0,21,15130.55,21,2009-03-26,2011-03-25,34,,15130.55,21,169.56,14960.99,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,54117,gallery eclectic  bistro,33607,2223,19486,GREAT AMERICAN COOKIES/PRETZELMAKER,2223 NORTH WEST SHORE BLVD,TAMPA,33607,D3,39,Hillsborough,2010,3916938,2416859,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-10-22,,,2,0.0,0.0,2.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326004,5316381,47286,47285,great american cookies/pretzelmaker,2223,20.272238634675556,0.5842903828197946,0,2.5842903828197947
337392,337392,5943,Forfeiture Support Associates (FSA),"Forfeiture Support Associates, LLC",400 N Tampa St. Suite 3200,Tampa,FL,33602.0,541199.0,153065,1743439,All Other Legal Services,1,0.0,1,0.0,0,2014-06-16,2014-09-19,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,153066,forfeiture support associates (fsa),33602,400,28764,MALIO'S PRIME STEAKHOUSE,400 N ASHLEY DR STE 410,TAMPA,33602,D3,39,Hillsborough,2010,3916250,2390988,1,Food,Routine - Food,Warning Issued,2014-07-16,,,11,2.0,2.0,7.0,Y,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3554048,5271512,46224,46223,malio's prime steakhouse,400,20.272238634675556,0.5842903828197946,0,2.5842903828197947
698439,698439,14919,The Lodge,"King Concepts, LLC",516 S Howard,Tampa,FL,33606.0,7221.0,203018,1678316,Full-Service Restaurants,0,0.0,0,0.0,0,2010-12-27,2012-12-23,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,203019,the lodge,33606,516,27735,LODGE RESTAURANT & BAR,516 S HOWARD AVENUE,TAMPA,33606,D3,39,Hillsborough,2010,3911095,2388675,2,Food,Routine - Food,Call Back - Complied,2014-08-22,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3947438,5263979,43123,43122,lodge restaurant & bar,516,20.272238634675556,0.5841750841750842,0,2.5841750841750843
721051,721051,14772,The Beef Jerky Outlet,BJO of Florida,34940 Emerald Coast Pkwy Unit 108,Destin,FL,32541.0,445299.0,79857,1664563,All Other Specialty Food Stores,5,0.0,3,4042.63,3,2011-02-13,2012-10-22,5,,4042.63,3,1877.75,2164.88,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,79858,the beef jerky outlet,32541,34940,50335,TWIRL FROZEN YOGURT,34940 EMERALD COAST PKWY STE 181,DESTIN,32541,D6,56,Okaloosa,2010,5603815,2416246,1,Food,Routine - Food,Administrative complaint recommended,2014-11-21,,,7,2.0,4.0,1.0,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,4221643,5315466,112554,112553,twirl frozen yogurt,34940,20.272238634675556,0.5841687552213868,0,2.584168755221387
358066,358066,13396,Signature Perfumes A,"Signature Perfume A, LLC",500 Prime Outlets Blvd,Saint Augustine,FL,32084.0,446120.0,88898,1685049,"Cosmetics, Beauty Supplies, and Perfume Stores",11,0.0,11,4695.91,11,2011-04-15,2013-04-14,11,,4695.91,11,0.0,4695.91,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,88899,signature perfumes a,32084,500,18436,GARDEN CAFE,"500 BELZ OUTLET BLVD, SUITE #525",SAINT AUGUSTINE,32084,D5,65,St. Johns,2010,6501434,2465653,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-03-11,,,8,0.0,3.0,5.0,Y,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2519236,5463922,102947,102946,garden cafe,500,20.272238634675556,0.5840909090909091,0,2.584090909090909
1148912,1148912,3287,China Max,"China Max of Kong, Inc.",5100 N. 9th Ave. #J940,Pensacola,FL,32504.0,722211.0,160339,1540882,Limited-Service Restaurants,1,0.0,0,0.0,0,2007-04-27,2009-03-18,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,160340,china max,32504,5100,45497,SUSHI EXPRESS,5100 N 9TH AVE #K45 D,PENSACOLA,32504,D6,27,Escambia,2010,2706209,2421618,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-29,,,4,0.0,1.0,3.0,Y,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5392151,5323457,107570,107569,sushi express,5100,20.272238634675556,0.5840455840455839,0,2.584045584045584
896278,896278,12769,Rufinos Pizza,"A & L Foods, Inc",2700 SR 16,Saint Augustine,FL,32092.0,722213.0,42985,1604468,Snack and Nonalcoholic Beverage Bars,1,0.0,0,0.0,0,2008-12-21,2010-12-20,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,42986,rufinos pizza,32092,2700,9612,CHINA MAX,2700 STATE ROAD 16 STE 204,SAINT AUGUSTINE,32092,D5,65,St. Johns,2010,6501253,2465963,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-02-17,,,5,0.0,1.0,4.0,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954750,5464850,102801,102800,china max,2700,20.272238634675556,0.5840455840455839,0,2.584045584045584
526087,526087,2124,Blue Sky Marketplace,Salamanca Corp.,295 NW 82nd Ave,Miami,FL,33126.0,722211.0,36085,1580705,Limited-Service Restaurants,5,0.0,4,0.0,0,2008-07-01,2010-07-02,5,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,36086,blue sky marketplace,33126,295,3750,BENNYS SEAFOOD RESTAURANT INC,295 NW 82ND AVE,MIAMI,33126,D1,23,Dade,2010,2331482,2422890,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-30,,,2,0.0,2.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5350508,5325332,10519,10518,bennys seafood restaurant inc,295,20.272238634675556,0.5840406719717065,0,2.5840406719717066
526562,526562,2651,CROWNE PLAZA HOTELS & RESORTS,INTERCONTINENTAL HOTEL GROUPS AND RESORTS,950 NW LEJEUNE ROAD,Miami,FL,33126.0,72111.0,133291,1410106,Hotels (except Casino Hotels) and Motels,2,0.0,2,173.82,2,2003-03-01,2005-03-01,2,,173.82,2,173.82,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,133292,crowne plaza hotels & resorts,33126,950,39821,ROYAL PALM BALL ROOM,950 NW LEJEUNE RD,MIAMI,33126,D1,23,Dade,2010,2317489,2406485,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-12-02,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373022,5301261,1875,1874,royal palm ball room,950,20.272238634675556,0.5840406719717065,0,2.5840406719717066
